name,n_dialogues,n_sentences_dialogue,n_words_dialogue,n_words_per_sentence,n_extracts_per_summary_rel,n_words_per_extract_rel,n_extracts_per_summary_fine,n_words_per_extract_fine
train,14729,10,102,10.2,4,14.5,7,3.2857142857142856
train,14729,11,139,12.636363636363637,5,19.6,5,11.0
train,14729,29,156,5.379310344827586,8,6.5,8,2.75
train,14729,20,128,6.4,8,7.875,7,3.4285714285714284
train,14729,6,24,4.0,2,7.0,2,3.5
train,14729,5,25,5.0,2,9.0,2,5.0
train,14729,9,70,7.777777777777778,5,10.2,8,4.0
train,14729,16,108,6.75,8,7.0,7,3.857142857142857
train,14729,6,26,4.333333333333333,3,6.666666666666667,3,3.0
train,14729,4,32,8.0,2,9.5,2,5.0
train,14729,23,203,8.826086956521738,10,14.7,10,7.0
train,14729,8,49,6.125,2,8.0,2,4.5
train,14729,6,29,4.833333333333333,2,8.5,2,5.5
train,14729,17,165,9.705882352941176,5,13.0,6,5.666666666666667
train,14729,21,139,6.619047619047619,11,7.545454545454546,10,3.8
train,14729,9,47,5.222222222222222,3,8.333333333333334,3,4.0
train,14729,21,257,12.238095238095237,11,15.0,8,8.25
train,14729,6,41,6.833333333333333,1,18.0,2,7.5
train,14729,15,218,14.533333333333333,11,18.0,15,5.066666666666666
train,14729,27,259,9.592592592592593,14,11.928571428571429,12,5.333333333333333
train,14729,7,66,9.428571428571429,6,11.0,8,3.375
train,14729,15,89,5.933333333333334,6,10.0,5,6.0
train,14729,7,82,11.714285714285714,2,21.5,2,10.0
train,14729,15,81,5.4,5,9.2,4,4.0
train,14729,18,180,10.0,8,16.75,6,8.333333333333334
train,14729,4,18,4.5,2,7.0,2,4.5
train,14729,8,50,6.25,2,13.0,4,3.5
train,14729,7,30,4.285714285714286,2,6.0,2,3.0
train,14729,24,277,11.541666666666666,18,13.277777777777779,17,7.529411764705882
train,14729,7,44,6.285714285714286,4,9.25,5,5.2
train,14729,7,37,5.285714285714286,1,17.0,1,12.0
train,14729,14,135,9.642857142857142,4,12.0,4,6.75
train,14729,22,228,10.363636363636363,17,11.764705882352942,18,6.111111111111111
train,14729,9,54,6.0,2,10.0,2,6.5
train,14729,5,44,8.8,3,12.666666666666666,3,6.333333333333333
train,14729,20,195,9.75,1,16.0,1,8.0
train,14729,8,118,14.75,4,20.75,5,6.8
train,14729,20,181,9.05,6,12.833333333333334,7,4.285714285714286
train,14729,4,29,7.25,2,10.0,2,6.0
train,14729,7,51,7.285714285714286,2,12.5,2,5.5
train,14729,10,106,10.6,6,15.5,3,6.333333333333333
train,14729,18,118,6.555555555555555,5,6.4,5,2.6
train,14729,14,99,7.071428571428571,7,9.857142857142858,8,5.25
train,14729,17,139,8.176470588235293,4,14.75,3,6.333333333333333
train,14729,13,115,8.846153846153847,4,13.75,4,5.25
train,14729,17,236,13.882352941176471,11,16.818181818181817,14,5.357142857142857
train,14729,9,78,8.666666666666666,6,10.5,6,4.166666666666667
train,14729,8,35,4.375,4,6.0,2,3.5
train,14729,11,90,8.181818181818182,6,8.833333333333334,5,5.4
train,14729,9,62,6.888888888888889,5,8.8,5,4.4
train,14729,6,30,5.0,2,7.5,4,2.75
train,14729,5,28,5.6,3,6.666666666666667,3,3.0
train,14729,12,78,6.5,4,8.25,5,3.8
train,14729,9,60,6.666666666666667,4,10.5,4,4.25
train,14729,8,50,6.25,4,6.75,4,3.75
train,14729,24,287,11.958333333333334,14,16.5,12,7.083333333333333
train,14729,19,124,6.526315789473684,1,14.0,1,12.0
train,14729,14,70,5.0,4,6.75,3,2.6666666666666665
train,14729,5,37,7.4,2,10.0,4,3.0
train,14729,26,543,20.884615384615383,16,28.25,14,7.428571428571429
train,14729,21,223,10.619047619047619,8,14.625,8,8.75
train,14729,9,45,5.0,5,6.0,5,3.2
train,14729,13,99,7.615384615384615,7,10.571428571428571,8,5.875
train,14729,5,46,9.2,3,9.333333333333334,3,5.0
train,14729,5,28,5.6,2,9.0,2,5.5
train,14729,4,23,5.75,2,10.0,2,4.0
train,14729,26,199,7.653846153846154,16,8.375,15,4.2
train,14729,16,118,7.375,6,11.0,6,4.333333333333333
train,14729,11,105,9.545454545454545,4,15.5,4,8.5
train,14729,16,86,5.375,5,7.2,5,1.8
train,14729,9,54,6.0,4,7.5,4,4.25
train,14729,19,197,10.368421052631579,8,13.25,8,6.0
train,14729,4,14,3.5,1,7.0,2,2.0
train,14729,8,50,6.25,5,8.8,6,4.0
train,14729,6,51,8.5,1,6.0,1,3.0
train,14729,8,105,13.125,4,22.5,5,9.2
train,14729,12,84,7.0,1,10.0,1,3.0
train,14729,21,182,8.666666666666666,6,10.833333333333334,5,6.6
train,14729,21,137,6.523809523809524,8,7.125,9,2.5555555555555554
train,14729,25,300,12.0,13,15.538461538461538,16,7.25
train,14729,24,200,8.333333333333334,17,9.352941176470589,14,5.571428571428571
train,14729,28,266,9.5,11,12.363636363636363,10,7.5
train,14729,10,89,8.9,5,10.8,6,5.333333333333333
train,14729,10,65,6.5,4,9.0,5,4.2
train,14729,6,30,5.0,1,7.0,1,5.0
train,14729,5,26,5.2,1,9.0,1,4.0
train,14729,15,109,7.266666666666667,5,11.6,5,7.2
train,14729,19,146,7.684210526315789,7,11.428571428571429,7,5.285714285714286
train,14729,5,70,14.0,3,22.333333333333332,4,5.75
train,14729,6,39,6.5,2,11.5,2,9.0
train,14729,17,121,7.117647058823529,4,10.5,4,4.75
train,14729,23,194,8.434782608695652,11,11.909090909090908,9,6.333333333333333
train,14729,4,17,4.25,3,5.666666666666667,3,3.0
train,14729,6,27,4.5,3,5.333333333333333,3,2.0
train,14729,14,128,9.142857142857142,8,11.25,9,5.0
train,14729,19,133,7.0,6,8.0,9,3.2222222222222223
train,14729,9,64,7.111111111111111,5,9.6,6,3.5
train,14729,20,109,5.45,6,8.0,4,5.0
train,14729,6,25,4.166666666666667,1,9.0,1,5.0
train,14729,15,142,9.466666666666667,11,11.0,14,3.857142857142857
train,14729,24,197,8.208333333333334,13,10.615384615384615,18,3.888888888888889
train,14729,19,155,8.157894736842104,7,12.714285714285714,8,7.125
train,14729,18,173,9.61111111111111,13,11.307692307692308,14,4.571428571428571
train,14729,19,132,6.947368421052632,4,10.5,3,4.666666666666667
train,14729,17,133,7.823529411764706,5,9.8,6,5.0
train,14729,11,90,8.181818181818182,6,11.333333333333334,7,6.428571428571429
train,14729,16,100,6.25,9,8.11111111111111,9,4.555555555555555
train,14729,9,63,7.0,5,7.8,5,3.6
train,14729,14,103,7.357142857142857,3,10.0,2,6.5
train,14729,18,132,7.333333333333333,7,12.0,9,4.444444444444445
train,14729,6,50,8.333333333333334,2,11.0,3,5.0
train,14729,6,43,7.166666666666667,2,10.5,2,4.5
train,14729,8,39,4.875,3,5.0,3,2.3333333333333335
train,14729,4,14,3.5,1,7.0,1,2.0
train,14729,5,27,5.4,1,8.0,1,6.0
train,14729,22,203,9.227272727272727,2,18.5,2,5.0
train,14729,8,75,9.375,5,12.2,6,5.5
train,14729,9,55,6.111111111111111,4,10.25,4,4.75
train,14729,25,200,8.0,8,14.5,4,12.0
train,14729,5,64,12.8,3,14.333333333333334,3,8.666666666666666
train,14729,5,26,5.2,1,7.0,1,3.0
train,14729,20,155,7.75,9,8.777777777777779,12,4.5
train,14729,5,21,4.2,2,6.0,2,2.0
train,14729,15,82,5.466666666666667,5,7.4,6,3.1666666666666665
train,14729,25,145,5.8,12,7.25,13,3.6923076923076925
train,14729,13,178,13.692307692307692,10,16.9,13,4.615384615384615
train,14729,4,32,8.0,3,10.666666666666666,3,6.0
train,14729,7,40,5.714285714285714,1,9.0,1,6.0
train,14729,12,130,10.833333333333334,6,16.166666666666668,7,8.142857142857142
train,14729,6,30,5.0,2,9.5,2,3.0
train,14729,8,41,5.125,1,9.0,1,5.0
train,14729,4,20,5.0,2,7.0,2,4.5
train,14729,8,48,6.0,2,9.5,2,7.5
train,14729,6,32,5.333333333333333,4,6.75,5,2.0
train,14729,9,69,7.666666666666667,3,13.0,3,7.666666666666667
train,14729,19,133,7.0,7,9.857142857142858,8,4.25
train,14729,23,233,10.130434782608695,13,14.923076923076923,15,6.933333333333334
train,14729,5,23,4.6,2,6.0,3,2.3333333333333335
train,14729,4,13,3.25,3,4.333333333333333,0,0.0
train,14729,12,116,9.666666666666666,5,11.8,5,7.8
train,14729,4,24,6.0,3,8.0,4,2.75
train,14729,5,53,10.6,2,16.5,2,7.5
train,14729,5,29,5.8,2,7.5,3,3.0
train,14729,23,127,5.521739130434782,5,7.8,6,3.0
train,14729,4,24,6.0,2,10.5,3,4.666666666666667
train,14729,17,348,20.470588235294116,12,24.583333333333332,11,4.363636363636363
train,14729,17,251,14.764705882352942,13,15.692307692307692,14,5.428571428571429
train,14729,9,51,5.666666666666667,1,7.0,1,3.0
train,14729,8,78,9.75,5,11.0,6,5.666666666666667
train,14729,5,43,8.6,3,11.0,3,6.0
train,14729,8,53,6.625,3,9.666666666666666,3,5.666666666666667
train,14729,19,267,14.052631578947368,10,18.6,10,6.5
train,14729,15,171,11.4,2,14.0,2,7.0
train,14729,7,71,10.142857142857142,3,13.333333333333334,5,3.8
train,14729,4,12,3.0,1,6.0,2,2.0
train,14729,5,56,11.2,2,13.0,3,2.6666666666666665
train,14729,7,67,9.571428571428571,3,15.666666666666666,3,12.0
train,14729,5,21,4.2,2,6.0,2,3.0
train,14729,15,153,10.2,13,11.307692307692308,15,4.933333333333334
train,14729,22,171,7.7727272727272725,5,10.0,5,4.4
train,14729,6,56,9.333333333333334,3,13.0,3,6.0
train,14729,6,52,8.666666666666666,4,12.25,5,7.6
train,14729,5,41,8.2,2,15.0,2,5.0
train,14729,5,29,5.8,2,9.0,1,2.0
train,14729,13,112,8.615384615384615,5,12.8,5,5.4
train,14729,10,135,13.5,2,41.0,4,14.5
train,14729,8,61,7.625,2,12.5,3,6.333333333333333
train,14729,6,31,5.166666666666667,3,8.333333333333334,4,3.5
train,14729,13,104,8.0,12,8.666666666666666,0,0.0
train,14729,6,51,8.5,3,13.666666666666666,4,5.25
train,14729,10,63,6.3,6,8.0,7,4.714285714285714
train,14729,9,66,7.333333333333333,2,9.0,3,3.6666666666666665
train,14729,9,80,8.88888888888889,6,11.666666666666666,6,7.166666666666667
train,14729,12,83,6.916666666666667,5,9.0,6,4.666666666666667
train,14729,8,49,6.125,4,9.0,5,3.6
train,14729,22,158,7.181818181818182,7,10.285714285714286,5,4.4
train,14729,20,320,16.0,15,18.4,13,10.23076923076923
train,14729,16,132,8.25,11,10.454545454545455,14,4.714285714285714
train,14729,9,99,11.0,5,12.8,5,6.4
train,14729,4,25,6.25,2,11.0,2,6.5
train,14729,10,53,5.3,3,7.666666666666667,3,4.0
train,14729,4,34,8.5,3,11.333333333333334,3,5.666666666666667
train,14729,20,104,5.2,9,6.888888888888889,10,2.7
train,14729,12,65,5.416666666666667,2,8.0,2,5.5
train,14729,15,118,7.866666666666666,5,10.8,5,7.6
train,14729,5,24,4.8,3,7.0,4,3.5
train,14729,8,80,10.0,3,12.333333333333334,7,3.0
train,14729,20,151,7.55,8,9.25,8,3.25
train,14729,25,359,14.36,20,16.85,28,4.571428571428571
train,14729,7,61,8.714285714285714,3,11.333333333333334,4,3.25
train,14729,11,135,12.272727272727273,7,17.0,6,10.333333333333334
train,14729,13,131,10.076923076923077,8,12.625,8,5.875
train,14729,4,16,4.0,2,6.5,2,3.5
train,14729,6,41,6.833333333333333,2,7.0,2,3.5
train,14729,15,111,7.4,8,10.0,9,5.777777777777778
train,14729,12,115,9.583333333333334,4,13.0,7,3.7142857142857144
train,14729,15,96,6.4,4,5.5,4,1.75
train,14729,14,236,16.857142857142858,12,19.166666666666668,13,7.923076923076923
train,14729,16,137,8.5625,6,11.166666666666666,6,6.666666666666667
train,14729,8,66,8.25,4,11.75,4,7.0
train,14729,16,192,12.0,8,17.125,7,8.0
train,14729,6,36,6.0,4,7.75,4,3.75
train,14729,9,66,7.333333333333333,3,12.0,3,8.333333333333334
train,14729,21,179,8.523809523809524,8,12.125,7,7.285714285714286
train,14729,6,35,5.833333333333333,4,8.0,4,3.75
train,14729,11,54,4.909090909090909,2,7.5,1,5.0
train,14729,12,108,9.0,3,9.0,3,4.666666666666667
train,14729,4,86,21.5,3,28.666666666666668,3,13.333333333333334
train,14729,15,248,16.533333333333335,7,21.714285714285715,8,5.0
train,14729,6,18,3.0,5,3.6,0,0.0
train,14729,5,35,7.0,3,8.0,3,4.0
train,14729,8,39,4.875,1,7.0,2,2.0
train,14729,22,149,6.7727272727272725,6,11.5,7,5.571428571428571
train,14729,21,223,10.619047619047619,14,13.5,14,6.285714285714286
train,14729,20,212,10.6,14,11.214285714285714,15,4.666666666666667
train,14729,7,53,7.571428571428571,2,13.0,2,7.5
train,14729,8,48,6.0,4,8.25,4,4.75
train,14729,9,64,7.111111111111111,7,8.714285714285714,7,4.285714285714286
train,14729,17,140,8.235294117647058,8,9.625,8,6.25
train,14729,7,76,10.857142857142858,4,16.25,7,5.285714285714286
train,14729,6,41,6.833333333333333,2,12.5,2,6.5
train,14729,26,298,11.461538461538462,14,16.357142857142858,10,7.9
train,14729,4,32,8.0,1,14.0,1,10.0
train,14729,5,45,9.0,2,18.5,3,6.0
train,14729,17,118,6.9411764705882355,7,8.857142857142858,4,4.5
train,14729,12,84,7.0,3,8.333333333333334,4,4.0
train,14729,21,136,6.476190476190476,10,9.0,9,5.333333333333333
train,14729,6,36,6.0,2,8.5,1,3.0
train,14729,8,47,5.875,2,8.5,2,4.0
train,14729,10,89,8.9,6,10.833333333333334,8,4.5
train,14729,15,97,6.466666666666667,9,7.333333333333333,9,2.888888888888889
train,14729,6,40,6.666666666666667,2,8.5,2,5.0
train,14729,15,131,8.733333333333333,3,15.0,3,8.0
train,14729,14,136,9.714285714285714,9,11.0,9,3.888888888888889
train,14729,4,38,9.5,1,17.0,3,2.6666666666666665
train,14729,12,80,6.666666666666667,4,10.25,10,1.8
train,14729,31,240,7.741935483870968,11,11.181818181818182,8,5.75
train,14729,10,72,7.2,3,10.333333333333334,3,6.666666666666667
train,14729,11,154,14.0,6,19.333333333333332,6,10.0
train,14729,16,131,8.1875,7,12.285714285714286,7,5.571428571428571
train,14729,10,90,9.0,6,12.666666666666666,8,5.25
train,14729,13,84,6.461538461538462,5,10.2,4,6.5
train,14729,4,20,5.0,1,9.0,1,5.0
train,14729,8,40,5.0,3,7.333333333333333,3,4.333333333333333
train,14729,4,27,6.75,1,14.0,1,6.0
train,14729,8,61,7.625,5,10.0,5,3.0
train,14729,4,27,6.75,1,9.0,1,6.0
train,14729,11,64,5.818181818181818,4,9.0,5,4.6
train,14729,11,72,6.545454545454546,3,8.666666666666666,3,3.0
train,14729,4,26,6.5,1,15.0,2,5.0
train,14729,13,75,5.769230769230769,5,7.4,8,2.5
train,14729,5,34,6.8,1,16.0,1,6.0
train,14729,7,29,4.142857142857143,1,12.0,1,8.0
train,14729,7,112,16.0,5,18.0,6,6.166666666666667
train,14729,12,94,7.833333333333333,8,9.5,8,5.0
train,14729,27,232,8.592592592592593,10,11.3,10,6.0
train,14729,10,96,9.6,5,14.4,4,8.5
train,14729,8,97,12.125,3,19.666666666666668,3,15.333333333333334
train,14729,18,201,11.166666666666666,7,17.714285714285715,9,8.0
train,14729,13,105,8.076923076923077,3,9.666666666666666,3,5.666666666666667
train,14729,9,47,5.222222222222222,1,10.0,1,7.0
train,14729,14,118,8.428571428571429,4,11.25,5,6.8
train,14729,22,252,11.454545454545455,18,13.11111111111111,19,6.631578947368421
train,14729,17,227,13.352941176470589,14,14.928571428571429,12,6.5
train,14729,7,47,6.714285714285714,2,7.5,2,4.0
train,14729,19,229,12.052631578947368,8,16.0,10,5.9
train,14729,6,28,4.666666666666667,1,7.0,1,3.0
train,14729,14,101,7.214285714285714,5,8.0,6,4.166666666666667
train,14729,11,134,12.181818181818182,9,13.88888888888889,10,3.8
train,14729,10,77,7.7,4,8.25,3,3.0
train,14729,15,105,7.0,4,11.75,4,5.5
train,14729,15,143,9.533333333333333,11,10.272727272727273,11,4.818181818181818
train,14729,5,48,9.6,3,14.0,3,7.666666666666667
train,14729,15,128,8.533333333333333,8,11.125,7,5.285714285714286
train,14729,7,62,8.857142857142858,4,12.25,4,6.75
train,14729,14,97,6.928571428571429,8,8.625,9,4.222222222222222
train,14729,27,261,9.666666666666666,5,20.6,4,3.25
train,14729,5,44,8.8,3,12.666666666666666,2,5.5
train,14729,18,105,5.833333333333333,3,9.0,3,6.666666666666667
train,14729,20,106,5.3,6,8.5,6,5.166666666666667
train,14729,10,78,7.8,8,8.5,7,4.714285714285714
train,14729,8,99,12.375,1,43.0,2,6.0
train,14729,20,118,5.9,7,7.857142857142857,6,5.166666666666667
train,14729,14,99,7.071428571428571,8,8.375,8,4.5
train,14729,11,70,6.363636363636363,6,8.333333333333334,5,3.0
train,14729,14,111,7.928571428571429,4,7.75,4,3.25
train,14729,10,52,5.2,3,8.0,2,2.5
train,14729,13,112,8.615384615384615,8,11.625,7,6.857142857142857
train,14729,21,157,7.476190476190476,15,8.533333333333333,15,3.8
train,14729,16,113,7.0625,10,9.0,11,4.454545454545454
train,14729,14,148,10.571428571428571,7,13.571428571428571,8,6.125
train,14729,19,201,10.578947368421053,11,14.363636363636363,12,6.916666666666667
train,14729,14,156,11.142857142857142,5,22.0,9,6.777777777777778
train,14729,10,88,8.8,4,12.5,3,4.0
train,14729,23,222,9.652173913043478,5,14.6,3,4.666666666666667
train,14729,11,111,10.090909090909092,3,23.333333333333332,5,4.2
train,14729,5,28,5.6,2,8.5,2,4.5
train,14729,15,84,5.6,4,7.5,4,3.5
train,14729,16,99,6.1875,3,7.666666666666667,3,4.0
train,14729,5,27,5.4,3,7.666666666666667,3,2.3333333333333335
train,14729,7,24,3.4285714285714284,1,4.0,1,2.0
train,14729,29,223,7.689655172413793,13,10.692307692307692,12,5.75
train,14729,5,32,6.4,2,9.5,2,6.5
train,14729,4,22,5.5,2,9.0,3,3.0
train,14729,7,35,5.0,1,7.0,1,4.0
train,14729,6,42,7.0,2,9.0,2,2.0
train,14729,9,50,5.555555555555555,1,8.0,1,4.0
train,14729,8,72,9.0,5,12.8,6,7.5
train,14729,5,35,7.0,3,8.333333333333334,4,3.0
train,14729,23,316,13.73913043478261,15,17.6,15,9.066666666666666
train,14729,15,105,7.0,4,14.0,4,8.5
train,14729,12,142,11.833333333333334,9,14.11111111111111,9,9.444444444444445
train,14729,14,148,10.571428571428571,4,17.75,4,9.75
train,14729,5,29,5.8,2,7.0,2,2.0
train,14729,10,104,10.4,5,17.8,6,12.833333333333334
train,14729,21,151,7.190476190476191,5,10.0,6,3.8333333333333335
train,14729,29,349,12.03448275862069,22,14.5,23,6.434782608695652
train,14729,14,119,8.5,5,11.6,6,4.5
train,14729,7,113,16.142857142857142,4,25.0,5,10.0
train,14729,7,54,7.714285714285714,3,6.666666666666667,3,2.3333333333333335
train,14729,21,263,12.523809523809524,14,14.5,16,3.0
train,14729,11,91,8.272727272727273,4,9.75,6,2.3333333333333335
train,14729,10,78,7.8,5,12.2,8,4.25
train,14729,11,66,6.0,2,7.0,3,2.0
train,14729,4,11,2.75,1,5.0,2,1.5
train,14729,10,82,8.2,7,9.285714285714286,7,4.571428571428571
train,14729,9,75,8.333333333333334,6,10.0,7,4.714285714285714
train,14729,9,55,6.111111111111111,4,7.75,4,4.25
train,14729,20,204,10.2,5,10.4,4,2.25
train,14729,17,199,11.705882352941176,12,15.25,11,8.181818181818182
train,14729,12,91,7.583333333333333,5,11.0,7,4.428571428571429
train,14729,5,22,4.4,2,6.0,2,1.5
train,14729,7,69,9.857142857142858,3,19.333333333333332,6,3.6666666666666665
train,14729,14,122,8.714285714285714,8,11.5,11,5.909090909090909
train,14729,5,63,12.6,1,40.0,0,0.0
train,14729,18,147,8.166666666666666,9,11.333333333333334,9,3.0
train,14729,5,50,10.0,2,14.5,3,3.0
train,14729,4,26,6.5,2,8.0,2,5.5
train,14729,21,126,6.0,4,7.0,4,4.0
train,14729,4,25,6.25,2,6.5,2,3.0
train,14729,10,65,6.5,3,6.333333333333333,4,2.75
train,14729,18,163,9.055555555555555,13,10.307692307692308,16,5.0
train,14729,9,125,13.88888888888889,7,17.428571428571427,5,10.4
train,14729,7,48,6.857142857142857,4,8.75,4,3.5
train,14729,12,127,10.583333333333334,7,14.857142857142858,6,7.333333333333333
train,14729,6,36,6.0,2,6.0,2,3.0
train,14729,9,48,5.333333333333333,4,6.75,4,3.0
train,14729,6,63,10.5,3,13.333333333333334,3,6.333333333333333
train,14729,9,71,7.888888888888889,2,11.5,2,9.0
train,14729,17,131,7.705882352941177,8,10.125,6,6.0
train,14729,14,135,9.642857142857142,9,13.0,12,6.0
train,14729,9,61,6.777777777777778,6,8.333333333333334,7,4.428571428571429
train,14729,5,24,4.8,1,7.0,1,5.0
train,14729,9,55,6.111111111111111,3,10.0,3,6.0
train,14729,20,188,9.4,12,11.666666666666666,11,7.090909090909091
train,14729,8,47,5.875,2,8.5,2,4.5
train,14729,16,90,5.625,9,7.111111111111111,8,3.375
train,14729,25,470,18.8,11,30.454545454545453,4,13.0
train,14729,12,88,7.333333333333333,3,10.0,3,5.666666666666667
train,14729,12,88,7.333333333333333,6,9.833333333333334,6,5.166666666666667
train,14729,8,27,3.375,7,3.857142857142857,0,0.0
train,14729,12,103,8.583333333333334,7,11.0,6,6.833333333333333
train,14729,16,104,6.5,9,8.777777777777779,11,3.3636363636363638
train,14729,11,56,5.090909090909091,1,7.0,1,4.0
train,14729,30,242,8.066666666666666,15,11.466666666666667,17,6.352941176470588
train,14729,9,55,6.111111111111111,3,9.333333333333334,4,3.5
train,14729,7,31,4.428571428571429,2,7.0,2,4.5
train,14729,9,57,6.333333333333333,5,9.4,3,5.333333333333333
train,14729,5,78,15.6,3,16.666666666666668,3,5.333333333333333
train,14729,26,231,8.884615384615385,9,13.555555555555555,10,5.0
train,14729,16,179,11.1875,5,16.0,2,4.0
train,14729,7,46,6.571428571428571,3,10.0,3,5.666666666666667
train,14729,25,171,6.84,11,8.454545454545455,12,3.75
train,14729,9,108,12.0,6,15.166666666666666,7,4.714285714285714
train,14729,6,40,6.666666666666667,4,8.0,4,4.25
train,14729,7,56,8.0,2,12.0,3,5.333333333333333
train,14729,4,25,6.25,2,10.5,2,8.0
train,14729,5,28,5.6,2,9.0,2,5.5
train,14729,16,266,16.625,12,20.0,9,10.333333333333334
train,14729,7,67,9.571428571428571,2,17.5,3,6.666666666666667
train,14729,17,161,9.470588235294118,9,12.777777777777779,7,4.428571428571429
train,14729,7,45,6.428571428571429,2,6.5,2,3.5
train,14729,11,78,7.090909090909091,4,12.0,6,4.666666666666667
train,14729,14,75,5.357142857142857,2,7.5,2,3.0
train,14729,14,63,4.5,5,7.8,5,4.0
train,14729,6,35,5.833333333333333,1,9.0,1,5.0
train,14729,5,20,4.0,4,5.0,5,2.0
train,14729,18,213,11.833333333333334,13,14.23076923076923,14,6.785714285714286
train,14729,6,24,4.0,5,4.8,5,1.4
train,14729,18,146,8.11111111111111,10,9.1,10,4.7
train,14729,11,108,9.818181818181818,7,9.142857142857142,9,4.555555555555555
train,14729,15,108,7.2,7,8.714285714285714,6,4.333333333333333
train,14729,15,82,5.466666666666667,5,6.4,5,3.2
train,14729,4,29,7.25,3,9.666666666666666,3,4.333333333333333
train,14729,13,131,10.076923076923077,9,13.11111111111111,14,4.142857142857143
train,14729,19,109,5.7368421052631575,5,10.2,3,6.666666666666667
train,14729,15,192,12.8,7,16.0,7,9.857142857142858
train,14729,10,49,4.9,3,6.666666666666667,3,3.3333333333333335
train,14729,11,92,8.363636363636363,6,10.666666666666666,8,5.875
train,14729,7,42,6.0,3,10.0,3,4.666666666666667
train,14729,9,90,10.0,7,12.0,7,6.857142857142857
train,14729,11,66,6.0,3,7.666666666666667,3,5.0
train,14729,18,111,6.166666666666667,3,7.333333333333333,3,4.0
train,14729,4,16,4.0,1,8.0,1,2.0
train,14729,22,219,9.954545454545455,13,12.692307692307692,15,5.6
train,14729,15,195,13.0,9,14.666666666666666,10,8.1
train,14729,9,122,13.555555555555555,5,22.6,8,5.125
train,14729,7,33,4.714285714285714,4,6.5,4,3.5
train,14729,6,34,5.666666666666667,1,14.0,1,11.0
train,14729,13,176,13.538461538461538,7,16.857142857142858,7,7.857142857142857
train,14729,16,151,9.4375,9,13.333333333333334,7,8.142857142857142
train,14729,4,42,10.5,2,15.5,2,6.5
train,14729,10,87,8.7,6,12.0,6,5.0
train,14729,10,64,6.4,5,7.2,4,3.25
train,14729,25,197,7.88,5,13.6,4,6.25
train,14729,13,130,10.0,4,11.0,5,4.0
train,14729,7,29,4.142857142857143,5,5.0,5,2.0
train,14729,18,411,22.833333333333332,13,28.46153846153846,13,7.076923076923077
train,14729,8,40,5.0,1,5.0,1,2.0
train,14729,13,134,10.307692307692308,6,13.0,7,6.857142857142857
train,14729,10,75,7.5,4,12.25,5,7.2
train,14729,7,53,7.571428571428571,3,9.333333333333334,2,6.0
train,14729,8,36,4.5,4,6.5,4,3.5
train,14729,6,23,3.8333333333333335,5,4.6,0,0.0
train,14729,10,128,12.8,5,17.4,4,3.75
train,14729,24,265,11.041666666666666,17,13.058823529411764,21,6.809523809523809
train,14729,5,19,3.8,4,4.75,0,0.0
train,14729,19,154,8.105263157894736,9,10.555555555555555,8,4.375
train,14729,6,26,4.333333333333333,1,9.0,1,7.0
train,14729,7,57,8.142857142857142,4,12.0,7,3.857142857142857
train,14729,7,44,6.285714285714286,2,10.0,1,2.0
train,14729,17,147,8.647058823529411,7,13.142857142857142,6,7.833333333333333
train,14729,11,93,8.454545454545455,3,14.666666666666666,3,10.333333333333334
train,14729,20,126,6.3,5,11.0,6,5.5
train,14729,17,227,13.352941176470589,11,17.90909090909091,15,6.2
train,14729,9,72,8.0,4,11.0,3,6.666666666666667
train,14729,4,24,6.0,1,11.0,1,9.0
train,14729,4,22,5.5,2,7.0,2,3.0
train,14729,4,16,4.0,2,6.0,2,3.0
train,14729,4,22,5.5,1,12.0,1,6.0
train,14729,6,45,7.5,2,15.0,2,2.5
train,14729,5,19,3.8,2,5.5,2,2.0
train,14729,14,136,9.714285714285714,7,15.285714285714286,7,9.0
train,14729,21,161,7.666666666666667,8,9.875,10,4.8
train,14729,5,23,4.6,3,6.333333333333333,4,1.75
train,14729,22,254,11.545454545454545,15,13.933333333333334,20,5.25
train,14729,7,42,6.0,2,7.0,2,3.5
train,14729,5,30,6.0,4,7.5,6,2.5
train,14729,20,103,5.15,1,9.0,1,5.0
train,14729,10,59,5.9,6,7.666666666666667,7,3.4285714285714284
train,14729,7,52,7.428571428571429,2,12.5,3,2.3333333333333335
train,14729,17,130,7.647058823529412,4,14.75,4,7.75
train,14729,4,23,5.75,2,10.0,4,2.5
train,14729,20,199,9.95,8,16.125,10,5.8
train,14729,19,210,11.052631578947368,5,15.6,5,8.6
train,14729,17,189,11.117647058823529,10,14.6,8,4.875
train,14729,18,266,14.777777777777779,8,24.75,5,6.6
train,14729,17,129,7.588235294117647,11,8.909090909090908,11,4.2727272727272725
train,14729,11,81,7.363636363636363,5,11.6,4,5.75
train,14729,14,89,6.357142857142857,5,8.0,5,5.2
train,14729,30,204,6.8,17,9.117647058823529,20,4.15
train,14729,12,79,6.583333333333333,1,17.0,1,6.0
train,14729,21,151,7.190476190476191,5,8.6,4,2.75
train,14729,11,97,8.818181818181818,7,10.285714285714286,10,3.8
train,14729,4,14,3.5,1,8.0,1,5.0
train,14729,14,158,11.285714285714286,4,19.25,3,13.666666666666666
train,14729,6,46,7.666666666666667,2,14.5,2,10.5
train,14729,17,167,9.823529411764707,10,11.0,10,6.3
train,14729,11,64,5.818181818181818,7,7.285714285714286,9,3.111111111111111
